,StopID,Juris,Day,ComputedStreetAddress,ComputedCity,ComputedState,Zipcode,Per Capita Income,Population,Poverty Count,Poverty Rate,2018
3866,395,Phoenix,Weekend,9225 N 3RD ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,5.0
3867,396,Phoenix,Weekend,9418 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,3.6666666666666665
3868,397,Phoenix,Weekend,9300 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,9.333333333333334
3869,398,Phoenix,Weekend,1101 E HATCHER RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,15.0
3870,399,Phoenix,Weekend,1003 E INDIAN SCHOOL RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,10.333333333333334
3871,400,Phoenix,Weekend,1209 E INDIAN SCHOOL RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,36.0
3883,412,Phoenix,Weekend,301 E INDIAN SCHOOL RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,20.666666666666668
3889,422,Phoenix,Weekend,4045 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,34.666666666666664
3890,424,Phoenix,Weekend,4051 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,133.0
3891,429,Phoenix,Weekend,4040 N 14TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,2.6666666666666665
3896,440,Phoenix,Weekend,1101 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,1.5
3897,441,Phoenix,Weekend,1201 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,9.0
3898,442,Phoenix,Weekend,1406 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,1.6666666666666667
3899,443,Phoenix,Weekend,1617 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,1.3333333333333333
3900,444,Phoenix,Weekend,1809 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,0.6666666666666666
3901,445,Phoenix,Weekend,2210 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,0.6666666666666666
3902,446,Phoenix,Weekend,2413 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,8.0
3903,449,Phoenix,Weekend,701 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,2.3333333333333335
3904,450,Phoenix,Weekend,901 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,1.6666666666666667
3905,452,Phoenix,Weekend,1538 E JEFFERSON ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,7.0
3909,471,Phoenix,Weekend,18850 N 56TH ST,Phoenix,AZ,85054.0,59206.0,6896.0,280.0,4.060324825986079,0.6666666666666666
3910,472,Phoenix,Weekend,19801 N TATUM BLVD,Phoenix,AZ,85050.0,48804.0,30647.0,1873.0,6.111528045159396,2.3333333333333335
3911,476,Phoenix,Weekend,1111 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,6.0
3912,477,Phoenix,Weekend,2201 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,10.333333333333334
3913,478,Phoenix,Weekend,2229 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,2.3333333333333335
3915,480,Phoenix,Weekend,1111 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,5.0
3916,481,Phoenix,Weekend,1222 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,14.333333333333334
3917,482,Phoenix,Weekend,1405 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,5.666666666666667
3918,483,Phoenix,Weekend,1601 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,52.666666666666664
3919,484,Phoenix,Weekend,1811 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,10.666666666666666
3920,485,Phoenix,Weekend,1909 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,5.333333333333333
3926,490,Phoenix,Weekend,1302 N 2ND ST,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,4.666666666666667
3931,495,Phoenix,Weekend,301 E MCDOWELL RD,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,8.0
3938,503,Phoenix,Weekend,520 E LYNWOOD ST,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,9.333333333333334
3939,510,Phoenix,Weekend,705 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,46.0
3941,512,Phoenix,Weekend,1525 N CENTRAL AVE,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,166.0
3944,517,Phoenix,Weekend,751 E MCDOWELL RD,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,3.0
3945,549,Phoenix,Weekend,1109 E MORELAND ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,1.6666666666666667
3946,552,Phoenix,Weekend,1205 E NORTHERN AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,13.333333333333334
3947,553,Phoenix,Weekend,1301 E NORTHERN AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,5.0
3948,554,Phoenix,Weekend,7810 N 14TH PL,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,2.6666666666666665
3949,555,Phoenix,Weekend,7848 N 4TH PL,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,0.5
3950,556,Phoenix,Weekend,701 E NORTHERN AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,9.333333333333334
3951,557,Phoenix,Weekend,7 E MANZANITA DR,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,6.666666666666667
3952,558,Phoenix,Weekend,1001 E NORTHERN AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,1.3333333333333333
3953,562,Phoenix,Weekend,1349 E OSBORN RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,1.0
3954,563,Phoenix,Weekend,1221 E OSBORN RD,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,0.3333333333333333
3960,575,Phoenix,Weekend,1836 E ROESER RD,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,2.0
3961,576,Phoenix,Weekend,5202 S 20TH PL,Phoenix,AZ,85040.0,14710.0,35358.0,11170.0,31.591153345777474,3.6666666666666665
3964,4067,Phoenix,Weekend,17602 N LINDNER DR,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,1.3333333333333333
3975,4094,Phoenix,Weekend,17204 N 49TH AVE,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,1.3333333333333333
3980,4100,Phoenix,Weekend,18439 N 43RD DR,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,39.0
3984,4105,Phoenix,Weekend,18031 N 43RD DR,Phoenix,AZ,85308.0,35639.0,66057.0,5449.0,8.248936524516706,1.0
4004,4125,Phoenix,Weekend,120 N 44TH ST,Phoenix,AZ,85034.0,15735.0,4772.0,1896.0,39.73176865046102,3.6666666666666665
4020,4170,Phoenix,Weekend,1202 N 59TH AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,0.0
4027,4187,Phoenix,Weekend,777 N 59TH AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,1.6666666666666667
4031,4211,Phoenix,Weekend,833 N 59TH DR,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,0.0
4033,4217,Phoenix,Weekend,224 S 59TH AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,0.6666666666666666
4035,4228,Phoenix,Weekend,519 N 67TH AVE,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,0.6666666666666666
4036,4230,Phoenix,Weekend,6741 W LATHAM ST,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,4.666666666666667
4048,4269,Phoenix,Weekend,6639 W VAN BUREN ST,Phoenix,AZ,85043.0,16552.0,39757.0,8823.0,22.192318333878312,8.333333333333334
4055,4297,Phoenix,Weekend,701 W BETHANY HOME RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,15.0
4056,4298,Phoenix,Weekend,8454 N 7TH AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,1.3333333333333333
4057,4299,Phoenix,Weekend,4971 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,78.33333333333333
4058,4300,Phoenix,Weekend,4442 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,12.333333333333334
4059,4301,Phoenix,Weekend,3625 N 8TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,2.0
4060,4302,Phoenix,Weekend,909 W COLTER ST,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,6.666666666666667
4061,4303,Phoenix,Weekend,701 W DUNLAP AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,21.333333333333332
4062,4304,Phoenix,Weekend,4701 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,8.0
4063,4305,Phoenix,Weekend,701 W ENCANTO BLVD,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,1.0
4064,4306,Phoenix,Weekend,7632 N 7TH AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,0.3333333333333333
4065,4307,Phoenix,Weekend,6868 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,11.0
4066,4308,Phoenix,Weekend,701 W INDIAN SCHOOL RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,58.666666666666664
4067,4309,Phoenix,Weekend,6348 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,4.0
4068,4310,Phoenix,Weekend,702 W LYNWOOD ST,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,19.333333333333332
4069,4311,Phoenix,Weekend,5336 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,3.6666666666666665
4070,4312,Phoenix,Weekend,7137 N 7TH AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,0.6666666666666666
4071,4313,Phoenix,Weekend,7838 N 7TH AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,6.0
4072,4314,Phoenix,Weekend,6642 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,2.0
4073,4315,Phoenix,Weekend,3320 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,29.333333333333332
4074,4316,Phoenix,Weekend,703 W ROSE LN,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,2.0
4075,4317,Phoenix,Weekend,701 W SOLANO DR,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,2.6666666666666665
4076,4318,Phoenix,Weekend,2710 N 7TH AVE,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,19.333333333333332
4077,4319,Phoenix,Weekend,4236 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,5.0
4078,4320,Phoenix,Weekend,706 N 7TH ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,5.333333333333333
4079,4321,Phoenix,Weekend,802 N 7TH ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,1.6666666666666667
4080,4322,Phoenix,Weekend,7516 N 7TH AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,1.0
4081,4323,Phoenix,Weekend,706 W CULVER ST,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,0.3333333333333333
4082,4324,Phoenix,Weekend,701 W WHY WORRY LN,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,1.6666666666666667
4083,4325,Phoenix,Weekend,701 W EL CAMINO DR,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,1.0
4084,4326,Phoenix,Weekend,3124 N 7TH AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,12.0
4085,4327,Phoenix,Weekend,2518 N 7TH AVE,Phoenix,AZ,85007.0,21958.0,14751.0,5171.0,35.0552504914921,0.6666666666666666
4086,4328,Phoenix,Weekend,14441 N 6TH PL,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.0
4087,4329,Phoenix,Weekend,16220 N 7TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,27.0
4088,4330,Phoenix,Weekend,10002 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,5.666666666666667
4089,4331,Phoenix,Weekend,4710 N 5TH ST,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,3.3333333333333335
4090,4332,Phoenix,Weekend,13640 N 7TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,3.0
4091,4334,Phoenix,Weekend,4444 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,4.0
4092,4335,Phoenix,Weekend,650 E INDIAN SCHOOL RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,6.333333333333333
4093,4336,Phoenix,Weekend,8722 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,11.666666666666666
4094,4337,Phoenix,Weekend,701 E BELL RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,121.0
4095,4338,Phoenix,Weekend,547 E BELMONT AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,1.3333333333333333
4096,4339,Phoenix,Weekend,5850 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,31.333333333333332
4097,4340,Phoenix,Weekend,8342 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,6.0
4098,4341,Phoenix,Weekend,549 E CAMELBACK RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,44.333333333333336
4099,4342,Phoenix,Weekend,5132 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,12.333333333333334
4100,4343,Phoenix,Weekend,15227 N 6TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,5.0
4101,4345,Phoenix,Weekend,609 E COUNTRY GABLES DR,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.3333333333333333
4102,4346,Phoenix,Weekend,8942 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,47.0
4103,4347,Phoenix,Weekend,3030 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,6.0
4104,4348,Phoenix,Weekend,6838 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,30.0
4105,4349,Phoenix,Weekend,17637 N 6TH PL,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,13.666666666666666
4106,4350,Phoenix,Weekend,9242 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,19.666666666666668
4107,4352,Phoenix,Weekend,625 E HELENA DR,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,5.666666666666667
4108,4353,Phoenix,Weekend,635 E INDIAN SCHOOL RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,39.0
4109,4354,Phoenix,Weekend,6344 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,11.0
4110,4355,Phoenix,Weekend,545 E MCDOWELL RD,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,46.666666666666664
4111,4357,Phoenix,Weekend,645 E MISSOURI AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,23.333333333333332
4112,4358,Phoenix,Weekend,5632 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,8.0
4113,4359,Phoenix,Weekend,9714 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,32.333333333333336
4114,4360,Phoenix,Weekend,7221 N 6TH WAY,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,2.0
4115,4361,Phoenix,Weekend,7840 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,18.666666666666668
4116,4362,Phoenix,Weekend,2234 N 7TH ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,12.333333333333334
4117,4363,Phoenix,Weekend,547 E OCOTILLO RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,2.0
4118,4364,Phoenix,Weekend,7343 N 6TH WAY,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,1.0
4119,4365,Phoenix,Weekend,3336 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,7.333333333333333
4120,4366,Phoenix,Weekend,393 E PALM LN,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,3.3333333333333335
4121,4367,Phoenix,Weekend,618 E LE MARCHE AVE,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,5.0
4122,4368,Phoenix,Weekend,744 E PEORIA AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,5.666666666666667
4123,4370,Phoenix,Weekend,950 N 7TH ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,12.0
4124,4371,Phoenix,Weekend,6130 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,19.0
4125,4372,Phoenix,Weekend,543 E THOMAS RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,39.0
4126,4373,Phoenix,Weekend,13226 N 7TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,53.666666666666664
4127,4374,Phoenix,Weekend,15640 N 7TH ST,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,1.0
4128,4376,Phoenix,Weekend,541 E VAN BUREN ST,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,19.333333333333332
4129,4377,Phoenix,Weekend,2544 N 7TH ST,Phoenix,AZ,85006.0,18335.0,28176.0,10734.0,38.09625212947189,10.0
4130,4378,Phoenix,Weekend,10623 N 7TH PL,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,6.666666666666667
4131,4379,Phoenix,Weekend,3770 N 7TH ST,Phoenix,AZ,85014.0,33350.0,27395.0,5190.0,18.945062967694835,3.3333333333333335
4132,4380,Phoenix,Weekend,650 E INDIAN SCHOOL RD,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,4.333333333333333
4133,4382,Phoenix,Weekend,642 E PIPING ROCK RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,2.6666666666666665
4134,4383,Phoenix,Weekend,8210 N 7TH ST,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,3.3333333333333335
4143,4460,Phoenix,Weekend,17404 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,3.3333333333333335
4144,4461,Phoenix,Weekend,2343 E BELL RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,102.33333333333333
4145,4462,Phoenix,Weekend,10042 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,13.0
4146,4463,Phoenix,Weekend,14640 N CAVE CREEK RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,4.666666666666667
4147,4531,Phoenix,Weekend,9102 N CENTRAL AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,0.0
4148,4464,Phoenix,Weekend,10840 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,18.333333333333332
4149,4465,Phoenix,Weekend,13420 N CAVE CREEK RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,14.333333333333334
4150,4466,Phoenix,Weekend,15206 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,17.666666666666668
4151,4467,Phoenix,Weekend,17646 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,10.0
4152,4468,Phoenix,Weekend,9300 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,27.0
4153,4469,Phoenix,Weekend,13850 N CAVE CREEK RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,4.0
4154,4470,Phoenix,Weekend,15846 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,24.333333333333332
4155,4471,Phoenix,Weekend,9650 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,11.666666666666666
4156,4472,Phoenix,Weekend,15002 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,4.0
4157,4473,Phoenix,Weekend,16048 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,15.0
4158,4474,Phoenix,Weekend,10444 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,19.0
4159,4475,Phoenix,Weekend,16236 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,9.333333333333334
4160,4476,Phoenix,Weekend,11035 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,2.0
4161,4477,Phoenix,Weekend,2137 E SHARON DR,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,6.333333333333333
4162,4478,Phoenix,Weekend,12834 N CAVE CREEK RD,Phoenix,AZ,85022.0,33913.0,51426.0,6898.0,13.413448450200288,28.0
4163,4480,Phoenix,Weekend,12044 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,43.0
4164,4519,Phoenix,Weekend,4240 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,1.6666666666666667
4165,4520,Phoenix,Weekend,8150 N CENTRAL AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,1.6666666666666667
4166,4481,Phoenix,Weekend,18444 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,35.666666666666664
4167,4482,Phoenix,Weekend,11402 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,2.3333333333333335
4168,4483,Phoenix,Weekend,9146 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,2.3333333333333335
4169,4485,Phoenix,Weekend,18026 N CAVE CREEK RD,Phoenix,AZ,85032.0,27780.0,72830.0,11763.0,16.151311272827133,14.333333333333334
4170,4488,Phoenix,Weekend,10008 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,10.666666666666666
4171,4489,Phoenix,Weekend,11616 N CAVE CREEK RD,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,2.0
4172,4503,Phoenix,Weekend,8686 N CENTRAL AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,11.666666666666666
4173,4504,Phoenix,Weekend,3110 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,4.0
4174,4505,Phoenix,Weekend,2 W PALMAIRE AVE,Phoenix,AZ,85021.0,27044.0,42002.0,10824.0,25.770201418980047,0.0
4175,4507,Phoenix,Weekend,10 W BETHANY HOME RD,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,12.333333333333334
4176,4508,Phoenix,Weekend,4996 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,30.0
4177,4509,Phoenix,Weekend,1 W CAMPBELL AVE,Phoenix,AZ,85013.0,41512.0,20902.0,3136.0,15.003348961821835,5.666666666666667
4178,4511,Phoenix,Weekend,3815 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,4.0
4179,4512,Phoenix,Weekend,5134 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,4.666666666666667
4180,4513,Phoenix,Weekend,3550 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,2.3333333333333335
4181,4515,Phoenix,Weekend,8950 N CENTRAL AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,44.333333333333336
4182,4516,Phoenix,Weekend,2200 N CENTRAL AVE,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,4.0
4183,4517,Phoenix,Weekend,7652 N CENTRAL AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,0.6666666666666666
4184,4518,Phoenix,Weekend,6850 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,13.0
4185,4521,Phoenix,Weekend,9328 N CENTRAL AVE,Phoenix,AZ,85020.0,36727.0,34782.0,5670.0,16.301535276867344,1.3333333333333333
4186,4522,Phoenix,Weekend,4060 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,37.333333333333336
4187,4529,Phoenix,Weekend,6345 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,8.333333333333334
4188,4530,Phoenix,Weekend,1500 N CENTRAL AVE,Phoenix,AZ,85004.0,31227.0,6552.0,1857.0,28.342490842490843,45.0
4189,4532,Phoenix,Weekend,5350 N CENTRAL AVE,Phoenix,AZ,85012.0,53630.0,7012.0,824.0,11.751283513976041,1.6666666666666667
