,StopID,Location,Address,City,Zipcode,Juris_y,Day_Category,Q2016_2,Q2016_3,Q2016_4,Q2017_1,Q2017_2,Q2017_3,Q2017_4,Q2018_12,Q2018_2,Q2018_3,Q42018,Q2019_1,Q2019_2
9348,2231,35TH AVE & COUNTRY GABLES DR,3450 W COUNTRY GABLES DR,Phoenix,85053,Phoenix,Weekend,3,3,2,2,1,4,4,4,2,2,2,1,1
9349,2231,35TH AVE & COUNTRY GABLES DR,3450 W COUNTRY GABLES DR,Phoenix,85053,Phoenix,Weekday,5,5,6,3,2,8,7,7,2,3,3,3,3
9350,2232,35TH AVE & DUNLAP AVE,9023 N 35TH AVE,Glendale,85051,Phoenix,Weekend,27,26,25,32,24,49,52,66,35,56,45,37,45
9351,2232,35TH AVE & DUNLAP AVE,9023 N 35TH AVE,Glendale,85051,Phoenix,Weekday,42,42,43,61,34,71,58,104,55,58,68,62,64
9352,2233,35TH AVE & EARLL DR,3113 N 35TH AVE,Phoenix,85017,Phoenix,Weekend,9,9,8,9,5,13,12,16,7,10,9,9,10
9353,2233,35TH AVE & EARLL DR,3113 N 35TH AVE,Phoenix,85017,Phoenix,Weekday,29,29,30,41,21,37,33,56,25,27,26,27,24
9354,2234,35TH AVE & EL CAMINO DR,8208 N 34TH DR,Glendale,85051,Phoenix,Weekend,13,13,12,18,10,17,19,28,12,21,20,18,19
9355,2234,35TH AVE & EL CAMINO DR,8208 N 34TH DR,Glendale,85051,Phoenix,Weekday,23,23,24,36,21,32,31,57,24,29,37,30,35
9356,2235,35TH AVE & ELM ST,4717 N 35TH AVE,Phoenix,85017,Phoenix,Weekend,4,4,3,2,3,6,5,5,3,5,3,4,3
9357,2235,35TH AVE & ELM ST,4717 N 35TH AVE,Phoenix,85017,Phoenix,Weekday,10,10,10,9,5,15,12,17,8,10,9,7,7
9358,2236,35TH AVE & ENCANTO BLVD,2305 N 35TH AVE,Avondale,85009,Phoenix,Weekend,11,10,10,15,11,21,20,20,13,16,13,14,17
9359,2236,35TH AVE & ENCANTO BLVD,2305 N 35TH AVE,Avondale,85009,Phoenix,Weekday,21,21,22,27,17,37,32,47,25,24,25,24,28
9360,2237,35TH AVE & EVA ST,3030 W DUNLAP AVE,Glendale,85051,Phoenix,Weekend,7,6,6,5,5,10,10,12,6,8,7,6,8
9361,2237,35TH AVE & EVA ST,3030 W DUNLAP AVE,Glendale,85051,Phoenix,Weekday,12,12,13,11,6,22,17,24,8,9,9,7,9
9362,2238,35TH AVE & FILLMORE ST,3333 W ROOSEVELT ST,Avondale,85009,Phoenix,Weekend,8,7,7,9,5,9,12,18,6,7,8,7,9
9363,2238,35TH AVE & FILLMORE ST,3333 W ROOSEVELT ST,Avondale,85009,Phoenix,Weekday,23,23,24,30,15,32,31,55,20,19,30,28,26
9364,2239,35TH AVE & GLENDALE AVE,3430 W GLENDALE AVE,Glendale,85051,Phoenix,Weekend,55,54,50,72,43,74,86,132,70,75,76,78,77
9365,2239,35TH AVE & GLENDALE AVE,3430 W GLENDALE AVE,Glendale,85051,Phoenix,Weekday,109,109,113,159,89,142,139,272,132,123,155,141,133
9366,2240,35TH AVE & GLENROSA AVE,3442 W GLENROSA AVE,Phoenix,85017,Phoenix,Weekend,19,18,17,18,15,26,24,41,20,26,23,20,33
9367,2240,35TH AVE & GLENROSA AVE,3442 W GLENROSA AVE,Phoenix,85017,Phoenix,Weekday,33,33,34,30,20,47,32,68,30,32,38,31,34
9368,2241,35TH AVE & GREENWAY RD,3450 W GREENWAY RD,Phoenix,85053,Phoenix,Weekend,12,11,11,17,13,20,21,32,17,17,16,16,16
9369,2241,35TH AVE & GREENWAY RD,3450 W GREENWAY RD,Phoenix,85053,Phoenix,Weekday,24,24,25,29,22,38,35,45,22,21,22,20,18
9370,2242,35TH AVE & HEARN RD,3460 W HEARN RD,Phoenix,85053,Phoenix,Weekend,1,1,1,2,1,2,2,3,2,1,2,2,2
9371,2242,35TH AVE & HEARN RD,3460 W HEARN RD,Phoenix,85053,Phoenix,Weekday,3,3,3,3,2,6,3,4,2,2,2,2,2
9372,2243,35TH AVE & MALAPAI DR,9832 N 34TH LN,Glendale,85051,Phoenix,Weekend,2,2,2,1,1,3,3,2,0,1,0,0,2
9373,2243,35TH AVE & MALAPAI DR,9832 N 34TH LN,Glendale,85051,Phoenix,Weekday,3,3,3,3,2,5,4,4,1,2,2,2,3
9374,2244,35TH AVE & MCDOWELL RD,3444 W MCDOWELL RD,Avondale,85009,Phoenix,Weekend,36,35,33,49,32,62,73,88,46,54,55,61,58
9375,2244,35TH AVE & MCDOWELL RD,3444 W MCDOWELL RD,Avondale,85009,Phoenix,Weekday,74,74,77,122,70,122,115,183,94,104,120,104,108
9376,2245,35TH AVE & MISSOURI AVE,3450 W MISSOURI AVE,Phoenix,85017,Phoenix,Weekend,14,13,12,19,11,22,23,31,15,19,20,18,19
9377,2245,35TH AVE & MISSOURI AVE,3450 W MISSOURI AVE,Phoenix,85017,Phoenix,Weekday,22,22,22,37,25,43,37,61,28,35,38,36,35
9378,2246,35TH AVE & MONTEBELLO AVE,3446 W MONTEBELLO AVE,Phoenix,85017,Phoenix,Weekend,4,4,3,4,3,7,7,6,3,3,3,2,3
9379,2246,35TH AVE & MONTEBELLO AVE,3446 W MONTEBELLO AVE,Phoenix,85017,Phoenix,Weekday,8,8,8,11,6,19,15,16,6,8,10,8,7
9380,2247,35TH AVE & MYRTLE AVE,7203 N 35TH AVE,Glendale,85051,Phoenix,Weekend,6,6,5,7,5,10,13,13,6,6,5,8,8
9381,2247,35TH AVE & MYRTLE AVE,7203 N 35TH AVE,Glendale,85051,Phoenix,Weekday,10,10,11,11,8,16,14,23,13,8,11,11,10
9382,2248,35TH AVE & NORTHERN AVE,8001 N 35TH AVE,Glendale,85051,Phoenix,Weekend,49,47,44,51,35,60,64,74,38,48,44,42,49
9383,2248,35TH AVE & NORTHERN AVE,8001 N 35TH AVE,Glendale,85051,Phoenix,Weekday,68,68,70,102,56,98,90,141,81,72,79,71,78
9384,2249,35TH AVE & OCOTILLO RD,3456 W OCOTILLO RD,Phoenix,85017,Phoenix,Weekend,5,5,5,6,3,7,7,10,5,4,4,5,8
9385,2249,35TH AVE & OCOTILLO RD,3456 W OCOTILLO RD,Phoenix,85017,Phoenix,Weekday,10,10,11,10,8,21,15,20,10,8,8,9,13
9386,2250,35TH AVE & ORANGEWOOD AVE,7509 N 35TH AVE,Glendale,85051,Phoenix,Weekend,9,8,8,10,5,13,12,17,7,6,7,9,8
9387,2250,35TH AVE & ORANGEWOOD AVE,7509 N 35TH AVE,Glendale,85051,Phoenix,Weekday,14,14,14,16,9,24,19,23,10,11,11,11,12
9388,2251,35TH AVE & OSBORN RD,3401 N 35TH AVE,Phoenix,85017,Phoenix,Weekend,15,14,13,21,13,28,28,43,20,21,24,24,25
9389,2251,35TH AVE & OSBORN RD,3401 N 35TH AVE,Phoenix,85017,Phoenix,Weekday,40,40,42,64,32,68,63,116,56,58,68,63,57
9390,2252,35TH AVE & PALM LN,2001 N 35TH AVE,Avondale,85009,Phoenix,Weekend,7,7,6,8,6,10,11,14,6,5,8,9,9
9391,2252,35TH AVE & PALM LN,2001 N 35TH AVE,Avondale,85009,Phoenix,Weekday,15,15,15,17,10,22,19,25,11,10,13,11,12
9392,2253,35TH AVE & PEORIA AVE,10609 N 35TH AVE,Glendale,85029,Phoenix,Weekend,21,20,19,32,20,38,42,49,19,30,31,29,31
9393,2253,35TH AVE & PEORIA AVE,10609 N 35TH AVE,Glendale,85029,Phoenix,Weekday,43,43,45,59,36,62,56,94,36,42,50,49,49
9394,2254,35TH AVE & ROOSEVELT ST,3402 W ROOSEVELT ST,Avondale,85009,Phoenix,Weekend,22,21,20,25,14,26,26,36,17,19,23,21,20
9395,2254,35TH AVE & ROOSEVELT ST,3402 W ROOSEVELT ST,Avondale,85009,Phoenix,Weekday,65,65,67,102,51,117,106,157,59,81,86,77,74
9396,2255,35TH AVE & ROSE LN,6211 N 35TH AVE,Phoenix,85017,Phoenix,Weekend,11,11,10,14,8,19,18,17,7,10,10,11,12
9397,2255,35TH AVE & ROSE LN,6211 N 35TH AVE,Phoenix,85017,Phoenix,Weekday,17,17,18,22,12,34,26,30,12,14,21,20,20
9398,2256,35TH AVE & SOUTHERN AVE,3404 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekend,66,63,59,95,53,105,119,155,81,83,86,82,80
9399,2256,35TH AVE & SOUTHERN AVE,3404 W SOUTHERN AVE,Phoenix,85041,Phoenix,Weekday,99,99,103,164,89,159,147,242,121,119,146,128,131
9400,2257,35TH AVE & SUNNYSIDE DR,3442 W SUNNYSIDE DR,Glendale,85029,Phoenix,Weekend,1,1,1,2,1,3,2,3,1,1,3,1,2
9401,2257,35TH AVE & SUNNYSIDE DR,3442 W SUNNYSIDE DR,Glendale,85029,Phoenix,Weekday,3,3,3,3,2,4,3,4,3,2,2,2,3
9402,2258,35TH AVE & SWEETWATER AVE,13001 N 35TH AVE,Glendale,85029,Phoenix,Weekend,2,2,2,3,2,4,4,6,2,3,2,2,2
9403,2258,35TH AVE & SWEETWATER AVE,13001 N 35TH AVE,Glendale,85029,Phoenix,Weekday,5,5,5,5,3,10,8,8,4,5,6,5,4
9404,2259,35TH AVE & THOMAS RD,3440 W THOMAS RD,Phoenix,85017,Phoenix,Weekend,43,42,39,58,36,73,82,102,55,61,71,71,65
9405,2259,35TH AVE & THOMAS RD,3440 W THOMAS RD,Phoenix,85017,Phoenix,Weekday,109,109,113,152,87,163,152,254,124,127,164,153,147
9406,2260,35TH AVE & THUNDERBIRD RD,3460 W THUNDERBIRD RD,Phoenix,85053,Phoenix,Weekend,22,21,20,26,15,29,35,41,21,27,26,25,24
9407,2260,35TH AVE & THUNDERBIRD RD,3460 W THUNDERBIRD RD,Phoenix,85053,Phoenix,Weekday,35,35,36,53,29,47,42,79,40,40,48,45,43
9408,2261,35TH AVE & TIERRA BUENA LN,15825 N 35TH AVE,Phoenix,85053,Phoenix,Weekend,5,4,4,4,2,7,6,11,4,5,3,5,4
9409,2261,35TH AVE & TIERRA BUENA LN,15825 N 35TH AVE,Phoenix,85053,Phoenix,Weekday,7,7,7,6,5,12,9,15,8,6,5,7,5
9410,2262,35TH AVE & UNION HILLS DR,3440 W UNION HILLS DR,Cave Creek,85027,Phoenix,Weekend,19,18,17,23,18,35,32,48,26,48,38,33,30
9411,2262,35TH AVE & UNION HILLS DR,3440 W UNION HILLS DR,Cave Creek,85027,Phoenix,Weekday,39,39,41,66,38,64,54,102,51,70,63,57,49
9412,2263,35TH AVE & VAN BUREN ST,3320 W VAN BUREN ST,Avondale,85009,Phoenix,Weekend,66,64,60,89,62,107,119,151,77,95,96,87,94
9413,2263,35TH AVE & VAN BUREN ST,3320 W VAN BUREN ST,Avondale,85009,Phoenix,Weekday,125,125,129,188,113,199,178,318,167,171,193,183,179
9414,2264,35TH AVE & VIRGINIA AVE,2601 N 35TH AVE,Avondale,85009,Phoenix,Weekend,3,3,3,3,2,11,9,7,3,4,8,3,3
9415,2264,35TH AVE & VIRGINIA AVE,2601 N 35TH AVE,Avondale,85009,Phoenix,Weekday,9,9,10,8,5,15,11,17,7,9,11,7,8
9416,2265,35TH AVE & WASHINGTON ST,1 N 35TH AVE,Avondale,85009,Phoenix,Weekend,4,4,4,8,5,12,13,13,6,6,8,7,7
9417,2265,35TH AVE & WASHINGTON ST,1 N 35TH AVE,Avondale,85009,Phoenix,Weekday,16,16,16,29,19,33,30,49,35,32,28,30,32
9418,2266,35TH AVE & FRIER DR,3443 W BELMONT AVE,Glendale,85051,Phoenix,Weekend,1,1,1,1,1,1,2,3,1,2,2,2,2
9419,2266,35TH AVE & FRIER DR,3443 W BELMONT AVE,Glendale,85051,Phoenix,Weekday,2,2,2,4,2,2,2,4,3,2,4,5,3
9420,2267,35TH AVE & MORELAND ST,1201 N 35TH AVE,Avondale,85009,Phoenix,Weekend,2,2,1,2,1,5,4,6,2,2,3,4,5
9421,2267,35TH AVE & MORELAND ST,1201 N 35TH AVE,Avondale,85009,Phoenix,Weekday,6,6,6,3,2,14,9,7,2,3,5,7,7
9422,2268,35TH AVE & SUNLAND AVE,3442 W SUNLAND AVE,Phoenix,85041,Phoenix,Weekend,6,6,5,7,5,12,12,13,7,7,8,8,8
9423,2268,35TH AVE & SUNLAND AVE,3442 W SUNLAND AVE,Phoenix,85041,Phoenix,Weekday,10,10,10,14,9,21,17,28,13,10,12,11,11
9424,2270,35TH AVE & ACOMA DR,3449 W MANDALAY LN,Phoenix,85053,Phoenix,Weekend,3,3,3,2,1,5,5,4,5,2,2,2,2
9425,2270,35TH AVE & ACOMA DR,3449 W MANDALAY LN,Phoenix,85053,Phoenix,Weekday,7,7,7,3,2,9,5,9,3,3,3,3,3
9426,2271,35TH AVE & GROVERS AVE,3453 W LIBBY ST,Phoenix,85053,Phoenix,Weekend,2,2,2,1,1,4,3,3,2,2,1,1,1
9427,2271,35TH AVE & GROVERS AVE,3453 W LIBBY ST,Phoenix,85053,Phoenix,Weekday,5,5,5,3,2,8,5,6,2,2,1,1,2
9428,2272,35TH AVE & KIMBERLY WY,3425 W WESCOTT DR,Cave Creek,85027,Phoenix,Weekend,0,0,0,1,0,1,1,1,0,1,0,1,1
9429,2272,35TH AVE & KIMBERLY WY,3425 W WESCOTT DR,Cave Creek,85027,Phoenix,Weekday,1,1,1,2,1,2,2,4,1,1,0,1,1
9430,2273,35TH AVE & MARYLAND AVE,3451 W SIERRA VISTA DR,Phoenix,85017,Phoenix,Weekend,5,5,5,6,4,9,8,9,3,4,6,6,6
9431,2273,35TH AVE & MARYLAND AVE,3451 W SIERRA VISTA DR,Phoenix,85017,Phoenix,Weekday,11,11,12,13,9,22,17,27,9,11,16,12,9
9432,2274,35TH AVE & DESERT COVE AVE,10815 N 35TH AVE,Glendale,85029,Phoenix,Weekend,6,6,5,6,4,10,8,9,9,5,7,4,4
9433,2274,35TH AVE & DESERT COVE AVE,10815 N 35TH AVE,Glendale,85029,Phoenix,Weekday,9,9,9,9,5,13,13,16,15,7,6,5,5
9434,2275,35TH AVE & VILLA RITA DR,3456 W VILLA RITA DR,Phoenix,85053,Phoenix,Weekend,1,1,1,1,0,2,2,2,0,0,1,2,0
9435,2275,35TH AVE & VILLA RITA DR,3456 W VILLA RITA DR,Phoenix,85053,Phoenix,Weekday,3,3,3,1,0,4,2,5,1,0,1,0,0
9436,2296,3RD ST & EVA ST,250 E DUNLAP AVE,Phoenix,85020,Phoenix,Weekend,1,1,1,2,2,3,4,6,5,3,3,4,5
9437,2296,3RD ST & EVA ST,250 E DUNLAP AVE,Phoenix,85020,Phoenix,Weekday,3,3,3,5,3,8,7,14,7,7,7,8,9
9438,2297,3RD ST & MORELAND ST,300 E MORELAND ST,Phoenix,85004,Phoenix,Weekend,,,,,0,,,,,,,,
9439,2297,3RD ST & MORELAND ST,300 E MORELAND ST,Phoenix,85004,Phoenix,Weekday,22,22,23,20,12,13,14,32,20,54,19,20,30
9440,2298,3RD ST & ROOSEVELT ST,1011 N 3RD ST,Phoenix,85004,Phoenix,Weekend,0,0,0,,,,,,,,,,
9441,2298,3RD ST & ROOSEVELT ST,1011 N 3RD ST,Phoenix,85004,Phoenix,Weekday,5,5,5,1,0,0,0,13,9,34,7,6,4
9442,2299,40TH ST & EDNA AVE,16627 N 40TH ST,Phoenix,85032,Phoenix,Weekend,0,0,0,0,,0,,0,,,0,,0
9443,2299,40TH ST & EDNA AVE,16627 N 40TH ST,Phoenix,85032,Phoenix,Weekday,0,0,0,1,0,0,0,1,0,0,0,0,1
9444,2300,40TH ST & TIERRA BUENA LN,15801 N 40TH ST,Phoenix,85032,Phoenix,Weekend,0,0,0,0,0,0,0,0,,0,0,0,0
9445,2300,40TH ST & TIERRA BUENA LN,15801 N 40TH ST,Phoenix,85032,Phoenix,Weekday,0,0,1,0,0,0,0,1,0,0,0,0,0
9446,2301,40TH ST & ACOMA DR,4012 E ACOMA DR,Phoenix,85032,Phoenix,Weekend,1,1,1,0,0,0,1,1,0,0,1,1,1
9447,2301,40TH ST & ACOMA DR,4012 E ACOMA DR,Phoenix,85032,Phoenix,Weekday,3,3,3,1,1,1,1,3,1,1,1,2,1
9448,2302,40TH ST & BELL RD,4006 E BELL RD,Phoenix,85032,Phoenix,Weekend,4,3,3,6,3,5,6,10,5,7,7,4,6
9449,2302,40TH ST & BELL RD,4006 E BELL RD,Phoenix,85032,Phoenix,Weekday,13,13,13,15,8,14,12,26,10,13,16,15,14
9450,2305,40TH ST & DANBURY DR,17402 N 40TH PL,Phoenix,85032,Phoenix,Weekend,0,0,0,0,0,0,0,0,0,0,0,0,0
9451,2305,40TH ST & DANBURY DR,17402 N 40TH PL,Phoenix,85032,Phoenix,Weekday,1,1,1,1,1,1,1,1,1,2,3,2,1
9452,2306,40TH ST & GREENWAY RD,4022 E GREENWAY RD,Phoenix,85032,Phoenix,Weekend,2,2,2,3,3,3,5,9,4,3,4,4,5
9453,2306,40TH ST & GREENWAY RD,4022 E GREENWAY RD,Phoenix,85032,Phoenix,Weekday,9,9,9,12,7,13,12,24,13,14,18,14,14
9454,2307,40TH ST & GROVERS AVE,17805 N 40TH ST,Phoenix,85032,Phoenix,Weekend,1,1,0,1,1,0,0,2,1,1,2,1,0
9455,2307,40TH ST & GROVERS AVE,17805 N 40TH ST,Phoenix,85032,Phoenix,Weekday,1,1,1,2,1,1,0,1,1,1,3,3,2
9456,2308,40TH ST & HEARN RD,14202 N 40TH PL,Phoenix,85032,Phoenix,Weekend,1,1,1,0,0,2,2,2,1,1,1,0,1
9457,2308,40TH ST & HEARN RD,14202 N 40TH PL,Phoenix,85032,Phoenix,Weekday,2,2,3,3,2,3,3,4,1,2,2,1,1
9458,2309,40TH ST & PARADISE LN,4010 E PARADISE LN,Phoenix,85032,Phoenix,Weekend,0,0,0,0,0,0,0,1,0,0,0,0,0
9459,2309,40TH ST & PARADISE LN,4010 E PARADISE LN,Phoenix,85032,Phoenix,Weekday,1,1,1,1,0,0,0,1,0,0,1,0,0
9460,2310,40TH ST & ROBERT E LEE ST,18239 N 40TH ST,Phoenix,85032,Phoenix,Weekend,1,1,1,0,1,0,1,1,1,0,1,0,1
9461,2310,40TH ST & ROBERT E LEE ST,18239 N 40TH ST,Phoenix,85032,Phoenix,Weekday,1,1,1,0,0,1,1,3,2,1,1,1,1
9462,2311,40TH ST & THUNDERBIRD RD,4002 E THUNDERBIRD RD,Phoenix,85032,Phoenix,Weekend,9,8,8,12,8,16,18,26,11,14,15,13,16
9463,2311,40TH ST & THUNDERBIRD RD,4002 E THUNDERBIRD RD,Phoenix,85032,Phoenix,Weekday,19,19,20,23,13,30,25,42,19,20,24,19,18
9464,2312,40TH ST & BLANCHE DR,4002 E NISBET RD,Phoenix,85032,Phoenix,Weekend,0,0,0,1,0,0,0,0,0,0,0,1,1
9465,2312,40TH ST & BLANCHE DR,4002 E NISBET RD,Phoenix,85032,Phoenix,Weekday,1,1,1,1,1,1,2,2,1,1,1,2,1
9466,2313,43RD AVE & LAS PALMARITAS DR,8234 N 42ND DR,Glendale,85051,Phoenix,Weekend,1,1,1,1,1,1,2,3,1,2,1,1,2
9467,2313,43RD AVE & LAS PALMARITAS DR,8234 N 42ND DR,Glendale,85051,Phoenix,Weekday,1,1,1,1,1,2,2,4,7,2,2,2,3
9468,2315,43RD AVE & CLAREMONT ST,4244 W CLAREMONT ST,Phoenix,85019,Phoenix,Weekend,5,5,4,7,4,9,10,9,9,11,6,6,5
9469,2315,43RD AVE & CLAREMONT ST,4244 W CLAREMONT ST,Phoenix,85019,Phoenix,Weekday,14,14,14,18,8,20,17,31,11,12,11,11,10
9470,2316,43RD AVE & ALICE AVE,4238 W BARBARA AVE,Glendale,85051,Phoenix,Weekend,1,1,1,1,1,1,1,1,1,1,1,1,1
9471,2316,43RD AVE & ALICE AVE,4238 W BARBARA AVE,Glendale,85051,Phoenix,Weekday,1,1,1,2,1,1,1,2,1,2,3,3,2
9472,2317,43RD AVE & ACOMA DR,4226 W ACOMA DR,Phoenix,85053,Phoenix,Weekend,0,0,0,0,0,1,1,2,0,0,0,0,0
9473,2317,43RD AVE & ACOMA DR,4226 W ACOMA DR,Phoenix,85053,Phoenix,Weekday,3,3,3,3,1,4,3,5,0,0,0,1,1
9474,2318,43RD AVE & BELL RD,4280 W BELL RD,Phoenix,85308,Phoenix,Weekend,3,3,3,4,3,4,8,9,5,6,17,6,5
9475,2318,43RD AVE & BELL RD,4280 W BELL RD,Phoenix,85308,Phoenix,Weekday,12,12,13,5,3,6,24,10,15,29,11,25,5
9476,2319,43RD AVE & BETHANY HOME RD,6015 N 43RD AVE,Phoenix,85019,Phoenix,Weekend,31,30,28,55,33,48,61,84,48,50,47,40,40
9477,2319,43RD AVE & BETHANY HOME RD,6015 N 43RD AVE,Phoenix,85019,Phoenix,Weekday,85,85,88,99,52,88,77,143,67,75,87,72,63
9478,2320,43RD AVE & BROWN ST,10031 N 43RD AVE,Glendale,85051,Phoenix,Weekend,2,2,2,3,3,6,6,4,2,2,2,2,3
9479,2320,43RD AVE & BROWN ST,10031 N 43RD AVE,Glendale,85051,Phoenix,Weekday,10,10,10,12,4,15,13,16,4,5,5,5,8
9480,2321,43RD AVE & CACTUS RD,4202 W CACTUS RD,Glendale,85029,Phoenix,Weekend,6,6,5,10,8,14,12,16,15,11,13,10,10
9481,2321,43RD AVE & CACTUS RD,4202 W CACTUS RD,Glendale,85029,Phoenix,Weekday,15,15,16,18,10,21,16,31,12,13,16,16,16
9482,2322,43RD AVE & CAMELBACK RD,4250 W CAMELBACK RD,Phoenix,85019,Phoenix,Weekend,22,22,20,35,27,36,45,59,34,45,40,32,35
9483,2322,43RD AVE & CAMELBACK RD,4250 W CAMELBACK RD,Phoenix,85019,Phoenix,Weekday,67,67,70,78,47,88,76,120,52,77,93,84,77
9484,2323,43RD AVE & CAMPO BELLO DR,17420 N 42ND LN,Phoenix,85308,Phoenix,Weekend,0,0,0,0,0,1,1,1,0,0,0,0,0
9485,2323,43RD AVE & CAMPO BELLO DR,17420 N 42ND LN,Phoenix,85308,Phoenix,Weekday,3,3,3,3,1,6,7,4,0,2,3,0,0
9486,2324,43RD AVE & CHOLLA ST,4229 W LUPINE AVE,Glendale,85029,Phoenix,Weekend,2,2,1,3,1,2,2,3,2,1,2,1,2
9487,2324,43RD AVE & CHOLLA ST,4229 W LUPINE AVE,Glendale,85029,Phoenix,Weekday,2,2,3,3,1,3,2,4,2,2,2,2,3
9488,2325,43RD AVE & COUNTRY GABLES DR,4226 W COUNTRY GABLES DR,Phoenix,85053,Phoenix,Weekend,0,0,0,0,,2,1,1,0,0,,,0
9489,2325,43RD AVE & COUNTRY GABLES DR,4226 W COUNTRY GABLES DR,Phoenix,85053,Phoenix,Weekday,3,3,3,4,1,5,4,4,0,0,0,0,0
9490,2326,43RD AVE & CULVER ST,1401 N 43RD AVE,Avondale,85009,Phoenix,Weekend,5,5,4,7,4,5,9,8,8,8,9,7,7
9491,2326,43RD AVE & CULVER ST,1401 N 43RD AVE,Avondale,85009,Phoenix,Weekday,12,12,13,14,8,21,19,25,10,11,11,11,9
9492,2327,43RD AVE & DESERT COVE AVE,4236 W DESERT COVE AVE,Glendale,85029,Phoenix,Weekend,0,0,0,1,1,1,1,2,1,1,1,1,1
9493,2327,43RD AVE & DESERT COVE AVE,4236 W DESERT COVE AVE,Glendale,85029,Phoenix,Weekday,1,1,1,2,1,3,2,3,2,2,2,2,1
9494,2328,43RD AVE & DUNLAP AVE,9025 N 43RD AVE,Glendale,85051,Phoenix,Weekend,7,7,7,17,10,16,19,27,12,11,13,13,17
9495,2328,43RD AVE & DUNLAP AVE,9025 N 43RD AVE,Glendale,85051,Phoenix,Weekday,26,26,27,41,22,37,34,62,27,29,30,31,31
9496,2329,43RD AVE & EARLL DR,3101 N 43RD AVE,Glendale,85031,Phoenix,Weekend,4,4,3,3,2,6,7,8,3,5,4,3,5
9497,2329,43RD AVE & EARLL DR,3101 N 43RD AVE,Glendale,85031,Phoenix,Weekday,9,9,9,13,5,15,17,18,5,5,7,11,7
9498,2330,43RD AVE & ENCANTO BLVD,4244 W ENCANTO BLVD,Avondale,85009,Phoenix,Weekend,4,3,3,6,4,4,6,7,7,5,5,4,4
9499,2330,43RD AVE & ENCANTO BLVD,4244 W ENCANTO BLVD,Avondale,85009,Phoenix,Weekday,9,9,9,15,6,10,10,20,9,9,8,9,9
9500,2331,43RD AVE & FILLMORE ST,601 N 43RD AVE,Avondale,85009,Phoenix,Weekend,1,1,1,1,1,2,3,3,1,2,2,3,2
9501,2331,43RD AVE & FILLMORE ST,601 N 43RD AVE,Avondale,85009,Phoenix,Weekday,14,14,15,24,9,28,27,42,12,18,22,21,19
9502,2333,43RD AVE & FRIER DR,7725 N 43RD AVE,Glendale,85051,Phoenix,Weekend,2,2,2,3,1,3,5,4,1,1,2,1,2
9503,2333,43RD AVE & FRIER DR,7725 N 43RD AVE,Glendale,85051,Phoenix,Weekday,11,11,11,15,4,18,15,17,4,4,5,5,7
9504,2334,43RD AVE & GLENDALE AVE,4240 W GLENDALE AVE,Glendale,85051,Phoenix,Weekend,27,26,24,45,30,42,54,78,43,47,48,41,40
9505,2334,43RD AVE & GLENDALE AVE,4240 W GLENDALE AVE,Glendale,85051,Phoenix,Weekday,75,75,77,97,53,77,70,139,71,86,102,83,84
9506,2335,43RD AVE & GLENROSA AVE,4317 N 43RD AVE,Glendale,85031,Phoenix,Weekend,1,1,1,2,1,1,2,4,1,1,2,3,2
9507,2335,43RD AVE & GLENROSA AVE,4317 N 43RD AVE,Glendale,85031,Phoenix,Weekday,5,5,5,6,3,7,7,14,5,6,7,6,7
9508,2336,43RD AVE & GREENWAY RD,4234 W GREENWAY RD,Phoenix,85053,Phoenix,Weekend,1,1,1,1,1,3,2,2,7,2,1,1,1
9509,2336,43RD AVE & GREENWAY RD,4234 W GREENWAY RD,Phoenix,85053,Phoenix,Weekday,4,4,4,5,2,8,7,9,1,2,3,3,2
9510,2337,43RD AVE & HARMONT DR,8102 N 42ND LN,Glendale,85051,Phoenix,Weekend,0,0,0,0,0,0,0,1,0,0,1,1,0
9511,2337,43RD AVE & HARMONT DR,8102 N 42ND LN,Glendale,85051,Phoenix,Weekday,0,0,0,0,0,0,0,1,0,0,1,1,1
9512,8148,35TH AVE & LONE CACTUS DR,3502 W QUAIL AVE,Phoenix,85308,Phoenix,Weekend,2,2,2,4,2,4,4,6,2,3,4,4,4
9513,8148,35TH AVE & LONE CACTUS DR,3502 W QUAIL AVE,Phoenix,85308,Phoenix,Weekday,3,3,3,5,3,7,5,7,4,5,7,7,5
9514,2338,43RD AVE & HATCHER RD,4240 W HATCHER RD,Glendale,85051,Phoenix,Weekend,2,2,1,2,1,2,3,4,2,3,1,1,1
9515,2338,43RD AVE & HATCHER RD,4240 W HATCHER RD,Glendale,85051,Phoenix,Weekday,7,7,7,6,3,13,12,15,3,3,3,2,2
9516,2339,43RD AVE & HEARN RD,4234 W HEARN RD,Phoenix,85053,Phoenix,Weekend,0,0,0,1,1,1,1,1,1,1,1,1,0
9517,2339,43RD AVE & HEARN RD,4234 W HEARN RD,Phoenix,85053,Phoenix,Weekday,1,1,1,1,0,1,0,1,1,1,1,1,0
9518,2340,43RD AVE & HIGHLAND AVE,4645 N 43RD AVE,Glendale,85031,Phoenix,Weekend,1,1,1,2,0,2,3,4,2,2,2,2,2
9519,2340,43RD AVE & HIGHLAND AVE,4645 N 43RD AVE,Glendale,85031,Phoenix,Weekday,7,7,8,12,5,14,14,21,4,4,6,10,4
