NoName,X,Y,OBJECTID,StopID,NextRide,Location,Juris,DateUpdated,Long,Lat,Routes,Zip,State,Address,AUTO_UNIQUE_ID_2020-07-27_cceni03_filter_bus3001,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedAPN,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
6198,-112.0478792,33.44790792,6307,4862,11283,16TH ST & WASHINGTON ST,Phoenix,1.54E+12,-112.0478792,33.44790792,16,,,,1262,1,1000.0021,,AggieReverseGeocoder,,4.01,11648025A,1545 E WASHINGTON ST,Phoenix,AZ,85034,1107
6199,-112.047898,33.4255,6308,4863,11288,16TH ST & WATKINS ST,Phoenix,1.54E+12,-112.047898,33.4255,16,,,,1263,1,953.1207,,AggieReverseGeocoder,,4.01,11535032A,2206 S 16TH ST,Phoenix,AZ,85034,5702
6200,-112.047271,33.403002,6309,4864,11293,16TH ST & WIER AVE,Phoenix,1.54E+12,-112.047271,33.403002,16,,,,1264,1,750.0014,,AggieReverseGeocoder,,4.01,12240024A,4655 S 16TH ST,Phoenix,AZ,85040,2327
6201,-112.0488789,33.36732892,6310,4866,11303,16TH ST & DESERT DR,Phoenix,1.54E+12,-112.0488789,33.36732892,16,,,,1265,1,687.5008,,AggieReverseGeocoder,,4.01,30039022,1549 E DESERT DR,Phoenix,AZ,85042,7922
6202,-112.047204,33.410997,6311,4867,11291,16TH ST & JONES AVE,Phoenix,1.54E+12,-112.047204,33.410997,16,,,,1266,1,249.9963,,AggieReverseGeocoder,,4.01,11324001T,3814 S 16TH ST,Phoenix,AZ,85040,1313
6203,-112.0999941,33.43176652,6312,4870,10860,19TH AVE & COCOPAH ST,Phoenix,1.54E+12,-112.0999941,33.43176652,19,,,,1267,1,1828.1335,,AggieReverseGeocoder,,4.01,10528019C,1702 S 19TH AVE,Avondale,AZ,85009,6548
6204,-112.0993216,33.39916976,6313,4871,11653,19TH AVE & ROESER RD,Phoenix,1.54E+12,-112.0993216,33.39916976,19,,,,1268,1,593.7499,,AggieReverseGeocoder,,4.01,10555019,5210 S 19TH AVE,Phoenix,AZ,85041,3824
6205,-112.106408,33.427301,6314,4874,10862,22ND AVE & HILTON AVE,Phoenix,1.54E+12,-112.106408,33.427301,19,,,,1269,1,1796.8828,,AggieReverseGeocoder,,4.01,10526003,2221 W DURANGO ST,Avondale,AZ,85009,6556
6206,-112.10633,33.424501,6315,4875,10863,22ND AVE -- HILTON AVE & LOWER BUCKEYE RD,Phoenix,1.54E+12,-112.10633,33.424501,19,,,,1270,1,1796.8777,,AggieReverseGeocoder,,4.01,10525012,2450 S 22ND AVE,Avondale,AZ,85009,6918
6207,-112.0305132,33.37719615,6316,4876,,,Phoenix,1.54E+12,-112.0305132,33.37719615,77,,,,1271,1,578.145,,AggieReverseGeocoder,,4.01,30126692,2445 E BASELINE RD,Phoenix,AZ,85042,7090
6208,-112.029882,33.406303,6317,4877,14516,24TH ST & BROADWAY RD,Phoenix,1.54E+12,-112.029882,33.406303,70,,,,1272,1,562.4862,,AggieReverseGeocoder,,4.01,12243003K,4624 S 24TH LN,Phoenix,AZ,85041,2012
6209,-112.034805,33.436199,6318,4878,15917,SB S 24TH ST FS E BUCKEYE RD,Phoenix,1.54E+12,-112.034805,33.436199,CSMEast,,,,1273,1,2062.5035,,AggieReverseGeocoder,,4.01,11514206,2111 E BUCKEYE RD,Phoenix,AZ,85034,4300
6210,-112.030207,33.389499,6319,4879,14521,24TH ST & BURGESS LN,Phoenix,1.54E+12,-112.030207,33.389499,70,,,,1274,1,640.6287,,AggieReverseGeocoder,,4.01,12251001,2345 E BURGESS LN,Phoenix,AZ,85042,4629
6211,-112.030714,33.443909,6320,4880,14507,24TH ST & HARRISON ST,Phoenix,1.54E+12,-112.030714,33.443909,70,,,,1275,1,2093.7508,,AggieReverseGeocoder,,4.01,11508091A,300 S 24TH ST,Phoenix,AZ,85034,2541
6212,-112.0303093,33.44666076,6321,4881,14506,24TH ST & JEFFERSON ST,Phoenix,1.54E+12,-112.0303093,33.44666076,70,,,,1276,1,1500.0062,,AggieReverseGeocoder,,4.01,11508073B,102 S 24TH ST,Phoenix,AZ,85034,2537
6213,-112.030505,33.421999,6322,4882,14514,24TH ST & MAGNOLIA ST,Phoenix,1.54E+12,-112.030505,33.421999,70,,,,1277,1,781.2531,,AggieReverseGeocoder,,4.01,11532014A,2810 S 24TH ST,Phoenix,AZ,85034,6890
6214,-112.030023,33.399204,6323,4883,14518,24TH ST & ROESER RD,Phoenix,1.54E+12,-112.030023,33.399204,70,,,,1278,1,609.3826,,AggieReverseGeocoder,,4.01,12252349,5210 S 23RD WAY,Phoenix,AZ,85040,3471
6215,-112.034803,33.43981,6324,4884,14508,SB 24TH ST FS SKY HARBOR CIR N,Phoenix,1.54E+12,-112.034803,33.43981,70,,,,1279,1,2031.2537,,AggieReverseGeocoder,,4.01,11514186,1955 E SKY HARBOR CIR N,Phoenix,AZ,85034,3441
6216,-112.030205,33.392698,6325,4885,18064,24TH ST & SOUTHERN AVE,Phoenix,1.54E+12,-112.030205,33.392698,70,,,,1280,1,562.4971,,AggieReverseGeocoder,,4.01,12251166,2337 E SOUTHERN AVE,Phoenix,AZ,85040,3410
6217,-112.030306,33.387298,6326,4886,14522,24TH ST & ST CATHERINE AVE,Phoenix,1.54E+12,-112.030306,33.387298,70,,,,1281,1,593.7524,,AggieReverseGeocoder,,4.01,12290054,6606 S 24TH ST,Phoenix,AZ,85042,4703
6218,-112.030507,33.423497,6327,4887,14513,24TH ST & UNIVERSITY DR,Phoenix,1.54E+12,-112.030507,33.423497,70,,,,1282,1,859.3759,,AggieReverseGeocoder,,4.01,11532001S,2602 S 24TH ST,Phoenix,AZ,85034,6824
6219,-112.030291,33.385506,6328,4888,14523,24TH ST & VINEYARD RD,Phoenix,1.54E+12,-112.030291,33.385506,70,,,,1283,1,515.6288,,AggieReverseGeocoder,,4.01,12290014G,6802 S 24TH ST,Phoenix,AZ,85042,5804
6220,-112.0303071,33.44790129,6329,4889,14505,24TH ST & WASHINGTON ST,Phoenix,1.54E+12,-112.0303071,33.44790129,70,,,,1284,1,1640.6455,,AggieReverseGeocoder,,4.01,11508028A,2345 E WASHINGTON ST,Phoenix,AZ,85034,1303
6221,-112.03467,33.430985,6330,4890,14511,SB 24TH ST FS SKY HARBOR CIR S,Phoenix,1.54E+12,-112.03467,33.430985,70,,,,1285,1,1390.6273,,AggieReverseGeocoder,,4.01,11514206,2111 E BUCKEYE RD,Phoenix,AZ,85034,4300
6222,-112.030103,33.395279,6331,4892,14519,24TH ST & PECAN RD,Phoenix,1.54E+12,-112.030103,33.395279,70,,,,1286,1,500.0008,,AggieReverseGeocoder,,4.01,12252525,2353 E FRAKTUR RD,Phoenix,AZ,85040,3491
6223,-112.030507,33.425498,6332,4894,14512,24TH ST & UNIVERSITY DR,Phoenix,1.54E+12,-112.030507,33.425498,70,,,,1287,1,843.7471,,AggieReverseGeocoder,,4.01,12143076,2401 S 24TH ST,Phoenix,AZ,85034,6806
6224,-112.029956,33.403,6333,4895,14517,24TH ST & WIER AVE,Phoenix,1.54E+12,-112.029956,33.403,70,,,,1288,1,625.0038,,AggieReverseGeocoder,,4.01,12207018,2339 E WIER AVE,Phoenix,AZ,85040,2657
6225,-112.1176193,33.44904895,6334,4896,10461,27TH AVE & ADAMS ST,Phoenix,1.54E+12,-112.1176193,33.44904895,27,,,,1289,1,921.8771,,AggieReverseGeocoder,,4.01,10944001A,2705 W ADAMS ST,Avondale,AZ,85009,5064
6226,-112.0127169,33.40633387,6335,4898,12202,32ND ST & BROADWAY RD,Phoenix,1.54E+12,-112.0127169,33.40633387,30,,,,1290,1,953.0977,,AggieReverseGeocoder,,4.01,12259024,3151 E BROADWAY RD,Phoenix,AZ,85040,2723
6227,-112.009396,33.414346,6336,4899,12200,UNIVERSITY DR & ELWOOD ST,Phoenix,1.54E+12,-112.009396,33.414346,30,,,,1291,1,953.1262,,AggieReverseGeocoder,,4.01,12203085,3255 E ELWOOD ST,Phoenix,AZ,85034,7256
6228,-112.012729,33.408533,6337,4900,12201,32ND ST & WOOD ST,Phoenix,1.54E+12,-112.012729,33.408533,30,,,,1292,1,203.1282,,AggieReverseGeocoder,,4.01,12216070,3125 E WOOD ST,Phoenix,AZ,85040,729
6229,-112.014565,33.29523,6338,4901,17181,32ND ST -- FRYE RD & LIBERTY LN,Phoenix,1.54E+12,-112.014565,33.29523,ALEX,,,,1293,1,406.2656,,AggieReverseGeocoder,,4.01,30170008D,16602 S 32ND PL,Phoenix,AZ,85048,7895
6230,-112.134706,33.431699,6339,4902,12379,35TH AVE & COCOPAH ST,Phoenix,1.54E+12,-112.134706,33.431699,35,,,,1294,1,1078.1087,,AggieReverseGeocoder,,4.01,10512012C,1801 S 35TH AVE,Avondale,AZ,85009,6706
6231,-112.134628,33.429206,6340,4903,10767,35TH AVE & DURANGO ST,Phoenix,1.54E+12,-112.134628,33.429206,35,,,,1295,1,1281.2617,,AggieReverseGeocoder,,4.01,10515004H,2050 S 35TH AVE,Avondale,AZ,85009,6705
6232,-112.134667,33.426518,6341,4904,10768,35TH AVE & GIBSON LN,Phoenix,1.54E+12,-112.134667,33.426518,35,,,,1296,1,1078.1322,,AggieReverseGeocoder,,4.01,10515004E,2210 S 35TH AVE,Avondale,AZ,85009,6704
6233,-112.133804,33.40617,6342,4905,12382,35TH AVE & BROADWAY RD,Phoenix,1.54E+12,-112.133804,33.40617,35,,,,1297,1,609.3738,,AggieReverseGeocoder,,4.01,10568003D,3449 W BROADWAY RD,Phoenix,AZ,85041,1809
6234,-112.134705,33.43650065,6343,4906,12378,35TH AVE & BUCKEYE RD,Phoenix,1.54E+12,-112.134705,33.43650065,35,,,,1298,1,1031.2779,,AggieReverseGeocoder,,4.01,10513022,1820 S 35TH AVE,Avondale,AZ,85009,6707
6235,-112.134483,33.4156263,6344,4907,12381,35TH AVE & ELWOOD ST,Phoenix,1.54E+12,-112.134483,33.4156263,35,,,,1299,1,1140.5975,,AggieReverseGeocoder,,4.01,10544007B,3602 W ELWOOD ST,Avondale,AZ,85009,6737
6236,-112.133722,33.39742148,6345,4908,12385,35TH AVE & LA SALLE ST,Phoenix,1.54E+12,-112.133722,33.39742148,35,,,,1300,1,562.5001,,AggieReverseGeocoder,,4.01,10572001,3502 W LA SALLE ST,Phoenix,AZ,85041,3325
6237,-112.134657,33.44203,6346,4909,12376,35TH AVE & LINCOLN ST,Phoenix,1.54E+12,-112.134657,33.44203,35,,,,1301,1,375.0053,,AggieReverseGeocoder,,4.01,10623068,3501 W LINCOLN ST,Avondale,AZ,85009,5518
6238,-112.1347807,33.42197069,6347,4910,12380,35TH AVE & LOWER BUCKEYE RD,Phoenix,1.54E+12,-112.1347807,33.42197069,35,,,,1302,1,343.7879,,AggieReverseGeocoder,,4.01,10544008V,3501 W LOWER BUCKEYE RD,Avondale,AZ,85009,6605
6239,-112.13383,33.381121,6348,4911,12389,35TH AVE & MINTON RD,Phoenix,1.54E+12,-112.13383,33.381121,35,,,,1303,1,546.8684,,AggieReverseGeocoder,,4.01,10589017,7210 S 35TH AVE,Gila Crossing,AZ,85339,1900
6240,-112.13374,33.39900072,6349,4912,12384,35TH AVE & ROESER RD,Phoenix,1.54E+12,-112.13374,33.39900072,35,,,,1304,1,531.2495,,AggieReverseGeocoder,,4.01,10572139B,3514 W GROVE ST,Phoenix,AZ,85041,3316
6241,-112.1337628,33.39146683,6350,4913,12386,35TH AVE & SOUTHERN AVE,Phoenix,1.54E+12,-112.1337628,33.39146683,35,,,,1305,1,515.6249,,AggieReverseGeocoder,,4.01,10589948,6020 S 35TH AVE,Phoenix,AZ,85041,5007
6242,-112.134618,33.447488,6351,4914,12375,35TH AVE & WASHINGTON ST,Phoenix,1.54E+12,-112.134618,33.447488,35,,,,1306,1,1078.1299,,AggieReverseGeocoder,,4.01,10939021,3445 W WASHINGTON ST,Avondale,AZ,85009,4704
6243,-112.133744,33.40259101,6352,4915,12383,35TH AVE & WIER AVE,Phoenix,1.54E+12,-112.133744,33.40259101,35,,,,1307,1,500.0019,,AggieReverseGeocoder,,4.01,10570176J,4802 S 35TH AVE,Phoenix,AZ,85041,2701
6244,-112.134769,33.43940329,6353,4916,12377,35TH AVE & HADLEY ST,Phoenix,1.54E+12,-112.134769,33.43940329,35,,,,1308,1,359.3706,,AggieReverseGeocoder,,4.01,10625109,3504 W TONTO ST,Avondale,AZ,85009,5520
6245,-112.13373,33.3883,6354,4917,12387,35TH AVE -- SOUTHERN AVE & MINTON RD,Phoenix,1.54E+12,-112.13373,33.3883,35,,,,1309,1,671.8821,,AggieReverseGeocoder,,4.01,10589945,3525 W SOUTHERN AVE,Phoenix,AZ,85041,4225
6247,-112.152005,33.439299,6356,4919,12965,43RD AVE & HADLEY ST,Phoenix,1.54E+12,-112.152005,33.439299,43,,,,1310,1,718.7354,,AggieReverseGeocoder,,4.01,10422004F,4302 W BUCKEYE RD,Phoenix,AZ,85043,4904
6248,-112.1519857,33.44620911,6357,4920,12964,43RD AVE & JEFFERSON ST,Phoenix,1.54E+12,-112.1519857,33.44620911,43,,,,1311,1,281.2634,,AggieReverseGeocoder,,4.01,10401004A,4301 W JEFFERSON ST,Phoenix,AZ,85043,3930
6249,-111.978478,33.3817,6358,4921,13302,48TH ST & MINTON DR,Phoenix,1.54E+12,-111.978478,33.3817,48,,,,1312,1,890.6272,,AggieReverseGeocoder,,4.01,12319001E,7202 S 48TH ST,Phoenix,AZ,85042,6424
6250,-111.978451,33.388846,6359,4922,13300,48TH ST & ALTA VISTA RD,Phoenix,1.54E+12,-111.978451,33.388846,48,,,,1313,1,859.3721,,AggieReverseGeocoder,,4.01,12358461,4756 E SAINT CATHERINE AVE,Phoenix,AZ,85042,5382
6251,-111.978397,33.396503,6360,4923,13298,48TH ST & FAIRMONT DR,Tempe,1.54E+12,-111.978397,33.396503,48,,,,1314,1,875.0337,,AggieReverseGeocoder,,4.01,12313004,5442 S 48TH ST,Phoenix,AZ,85040,4126
6252,-111.978336,33.4067,6361,4924,13162,48TH ST & BROADWAY RD,Tempe,1.54E+12,-111.978336,33.4067,48,,,,1315,1,937.5084,,AggieReverseGeocoder,,4.01,12306025A,4737 E BROADWAY RD,Phoenix,AZ,85040,8812
6253,-111.9805415,33.30484711,6362,4925,13668,48TH ST & CHANDLER BLVD,Phoenix,1.54E+12,-111.9805415,33.30484711,ALEX | 108 | 156,,,,1316,1,468.7501,,AggieReverseGeocoder,,4.01,30703890,4657 E CHANDLER BLVD,Phoenix,AZ,85048,424
6254,-111.980524,33.34644887,6363,4926,13660,48TH ST & CHEYENNE DR,Phoenix,1.54E+12,-111.980524,33.34644887,108,,,,1317,1,703.1209,,AggieReverseGeocoder,,4.01,30155013E,11002 S 48TH ST,Chandler,AZ,85044,1702
6255,-111.978356,33.402998,6364,4927,13296,48TH ST & COTTON CENTER BLVD,Tempe,1.54E+12,-111.978356,33.402998,48,,,,1318,1,984.4025,,AggieReverseGeocoder,,4.01,12306090,4950 S 48TH ST,Phoenix,AZ,85040,4818
6256,-111.9805612,33.34850824,6365,4928,13659,48TH ST & ELLIOT RD,Phoenix,1.54E+12,-111.9805612,33.34850824,108 | 522,,,,1319,1,718.75,,AggieReverseGeocoder,,4.01,30155013L,4745 E ELLIOT RD,Chandler,AZ,85044,1631
6257,-111.984156,33.339698,6366,4929,13661,48TH ST & KIOWA ST,Phoenix,1.54E+12,-111.984156,33.339698,108,,,,1320,1,562.503,,AggieReverseGeocoder,,4.01,30612271,4797 E HOPI ST,Chandler,AZ,85044,2021
6258,-111.9800036,33.32504572,6367,4930,13663,48TH ST & KNOX RD,Phoenix,1.54E+12,-111.9800036,33.32504572,108,,,,1321,1,609.3753,,AggieReverseGeocoder,,4.01,30603438,13407 S 47TH WAY,Chandler,AZ,85044,4804
6259,-111.9797706,33.32235058,6368,4931,13664,48TH ST & LAVENDER LN,Phoenix,1.54E+12,-111.9797706,33.32235058,108,,,,1322,1,656.2481,,AggieReverseGeocoder,,4.01,30603421,4767 E LAVENDER LN,Chandler,AZ,85044,4812
6260,-111.978412,33.399196,6369,4932,13297,48TH ST & ROESER RD,Tempe,1.54E+12,-111.978412,33.399196,48 | 52,,,,1323,1,890.6231,,AggieReverseGeocoder,,4.01,12312007,5218 S 48TH ST,Phoenix,AZ,85040,4125
6261,-111.978459,33.391254,6370,4933,13299,48TH ST & SOUTHERN AVE,Phoenix,1.54E+12,-111.978459,33.391254,48,,,,1324,1,890.6177,,AggieReverseGeocoder,,4.01,12317621,4752 E NANCY LN,Phoenix,AZ,85042,5337
6262,-111.978426,33.38517512,6371,4934,13301,48TH ST & VINEYARD RD,Phoenix,1.54E+12,-111.978426,33.38517512,48,,,,1325,1,1015.626,,AggieReverseGeocoder,,4.01,12319050,4733 E VINEYARD RD,Phoenix,AZ,85042,6422
6263,-111.9808023,33.33005245,6372,4935,13662,48TH ST & WARNER RD,Phoenix,1.54E+12,-111.9808023,33.33005245,ALEX | 108,,,,1326,1,890.6277,,AggieReverseGeocoder,,4.01,30158010S,4727 E WARNER RD,Chandler,AZ,85044,3342
6264,-112.186706,33.439998,6373,4947,13806,59TH AVE & SHERMAN ST,Phoenix,1.54E+12,-112.186706,33.439998,59,,,,1327,1,328.0951,,AggieReverseGeocoder,,4.01,10418003C,802 S 59TH AVE,Phoenix,AZ,85043,4511
6265,-112.186706,33.447199,6374,4948,13805,59TH AVE & WASHINGTON ST,Phoenix,1.54E+12,-112.186706,33.447199,59,,,,1328,1,359.374,,AggieReverseGeocoder,,4.01,10405005A,5939 W WASHINGTON ST,Phoenix,AZ,85043,3524
6266,-112.203617,33.447565,6375,2545,14410,67TH AVE & ADAMS ST,Phoenix,1.54E+12,-112.203617,33.447565,67,,,,1329,1,906.2537,,AggieReverseGeocoder,,4.01,10409036D,16 S 67TH AVE,Phoenix,AZ,85043,3429
6267,-112.082535,33.428308,6376,4953,10746,7TH AVE & I-17 FWY,Phoenix,1.54E+12,-112.082535,33.428308,8,,,,1330,1,1375.0038,,AggieReverseGeocoder,,4.01,10524002A,2140 S 7TH AVE,Phoenix,AZ,85007,4158
6268,-112.0821644,33.40613661,6377,4954,10751,7TH AVE & BROADWAY RD,Phoenix,1.54E+12,-112.0821644,33.40613661,8,,,,1331,1,562.5061,,AggieReverseGeocoder,,4.01,11328004L,615 W BROADWAY RD,Phoenix,AZ,85041,2410
6269,-112.08264,33.43651131,6378,4955,10742,7TH AVE & BUCKEYE RD,Phoenix,1.54E+12,-112.08264,33.43651131,8,,,,1332,1,1140.6278,,AggieReverseGeocoder,,4.01,11217143,1023 S 7TH AVE,Phoenix,AZ,85007,3704
6270,-112.0825887,33.43070098,6379,4956,10745,7TH AVE & MOHAVE ST,Phoenix,1.54E+12,-112.0825887,33.43070098,8,,,,1333,1,1234.3802,,AggieReverseGeocoder,,4.01,10534106,1814 S 7TH AVE,Phoenix,AZ,85007,4104
6271,-112.082055,33.413698,6380,4957,10749,7TH AVE & ELWOOD ST,Phoenix,1.54E+12,-112.082055,33.413698,8,,,,1334,1,515.5927,,AggieReverseGeocoder,,4.01,10554004C,3600 S 7TH AVE,Phoenix,AZ,85041,1245
6272,-112.082104,33.41042483,6381,4958,10750,7TH AVE & JONES AVE,Phoenix,1.54E+12,-112.082104,33.41042483,8,,,,1335,1,531.2453,,AggieReverseGeocoder,,4.01,11302088,701 W JONES AVE,Phoenix,AZ,85041,1104
6273,-112.082066,33.3987,6382,4959,10753,7TH AVE & ROESER RD,Phoenix,1.54E+12,-112.082066,33.3987,8,,,,1336,1,734.345,,AggieReverseGeocoder,,4.01,10580006C,5232 S 7TH AVE,Phoenix,AZ,85041,4014
6274,-112.082027,33.391622,6383,4960,10755,7TH AVE & SOUTHERN AVE,Phoenix,1.54E+12,-112.082027,33.391622,8,,,,1337,1,734.3738,,AggieReverseGeocoder,,4.01,10583002L,709 W SOUTHERN AVE,Phoenix,AZ,85041,4743
6275,-112.082076,33.395501,6384,4961,10754,7TH AVE & SUNLAND AVE,Phoenix,1.54E+12,-112.082076,33.395501,8,,,,1338,1,687.5043,,AggieReverseGeocoder,,4.01,10582016F,701 W SUNLAND AVE,Phoenix,AZ,85041,4716
6276,-112.082007,33.38439429,6385,4962,10757,7TH AVE & VINEYARD RD,Phoenix,1.54E+12,-112.082007,33.38439429,8,,,,1339,1,750.0001,,AggieReverseGeocoder,,4.01,10598342,6817 S 7TH LN,Phoenix,AZ,85041,6758
6277,-112.082533,33.425313,6386,4963,10747,7TH AVE & WATKINS ST,Phoenix,1.54E+12,-112.082533,33.425313,8,,,,1340,1,999.9997,,AggieReverseGeocoder,,4.01,10537050,2402 S 7TH AVE,Phoenix,AZ,85007,4303
6278,-112.082474,33.421998,6387,4964,10748,7TH AVE & LOWER BUCKEYE RD,Phoenix,1.54E+12,-112.082474,33.421998,8,,,,1341,1,937.4999,,AggieReverseGeocoder,,4.01,11245075,2535 S 7TH AVE,Phoenix,AZ,85007,4501
6279,-112.082607,33.435209,6388,4965,10743,7TH AVE -- BUCKEYE RD & PIMA ST,Phoenix,1.54E+12,-112.082607,33.435209,8,,,,1342,1,1343.7585,,AggieReverseGeocoder,,4.01,10501073,1250 S 7TH AVE,Phoenix,AZ,85007,3914
6280,-112.0826657,33.43958638,6389,4966,10740,7TH AVE & SHERMAN ST,Phoenix,1.54E+12,-112.0826657,33.43958638,8,,,,1343,1,999.9961,,AggieReverseGeocoder,,4.01,11217037A,809 S 7TH AVE,Phoenix,AZ,85007,3603
6281,-112.0826518,33.4478227,6390,4968,10739,7TH AVE & WASHINGTON ST,Phoenix,1.54E+12,-112.0826518,33.4478227,8,,,,1344,1,1125.0163,,AggieReverseGeocoder,,4.01,11205032B,701 E WASHINGTON ST,Phoenix,AZ,85034,
6282,-112.082071,33.40350628,6391,4969,10752,7TH AVE & TAMARISK ST,Phoenix,1.54E+12,-112.082071,33.40350628,8,,,,1345,1,718.7354,,AggieReverseGeocoder,,4.01,10557010,711 W TAMARISK ST,Phoenix,AZ,85041,2312
6283,-112.082591,33.433511,6392,4971,10744,7TH AVE & PIMA ST,Phoenix,1.54E+12,-112.082591,33.433511,8,,,,1346,1,1312.4996,,AggieReverseGeocoder,,4.01,10501085,1524 S 7TH ST,Phoenix,AZ,85034,5117
6284,-112.0820235,33.38154753,6393,4972,10758,7TH AVE & FREMONT RD,Phoenix,1.54E+12,-112.0820235,33.38154753,8,,,,1347,1,734.3811,,AggieReverseGeocoder,,4.01,10598296,7133 S 7TH LN,Phoenix,AZ,85041,6766
6285,-112.066085,33.371506,6394,4975,10631,7TH ST & DESERT LN,Phoenix,1.54E+12,-112.066085,33.371506,7,,,,1348,1,656.2489,,AggieReverseGeocoder,,4.01,30043017B,8218 S 7TH ST,Phoenix,AZ,85042,6531
6286,-112.064706,33.410197,6395,4976,10618,7TH ST & JONES AVE,Phoenix,1.54E+12,-112.064706,33.410197,7,,,,1349,1,875.0039,,AggieReverseGeocoder,,4.01,11312052A,3852 S 7TH ST,Phoenix,AZ,85040,1133
6287,-112.065307,33.439497,6396,4977,10609,7TH ST & SHERMAN ST,Phoenix,1.54E+12,-112.065307,33.439497,7,,,,1350,1,1578.1296,,AggieReverseGeocoder,,4.01,11232069A,716 S 7TH ST,Phoenix,AZ,85034,3228
6288,-112.064757,33.388303,6397,4978,10625,7TH ST & ALTA VISTA RD,Phoenix,1.54E+12,-112.064757,33.388303,7,,,,1351,1,671.8987,,AggieReverseGeocoder,,4.01,11408009A,555 E ALTA VISTA RD,Phoenix,AZ,85042,4221
6289,-112.0647489,33.40620747,6398,4980,10620,7TH ST & BROADWAY RD,Phoenix,1.54E+12,-112.0647489,33.40620747,7,,,,1352,1,718.7646,,AggieReverseGeocoder,,4.01,11337010A,4410 S 7TH ST,Phoenix,AZ,85040,2218
6290,-112.065304,33.436199,6399,4981,10610,7TH ST & BUCKEYE RD,Phoenix,1.54E+12,-112.065304,33.436199,7,,,,1353,1,2406.248,,AggieReverseGeocoder,,4.01,11233083,699 E BUCKEYE RD,Phoenix,AZ,85004,2731
6291,-112.064707,33.38201131,6400,4982,10627,7TH ST & CARTER RD,Phoenix,1.54E+12,-112.064707,33.38201131,7,,,,1354,1,703.1276,,AggieReverseGeocoder,,4.01,11409034,647 E CARTER RD,Phoenix,AZ,85042,5410
6292,-112.064705,33.413198,6401,4983,10617,7TH ST & ELWOOD ST,Phoenix,1.54E+12,-112.064705,33.413198,7,,,,1355,1,796.8727,,AggieReverseGeocoder,,4.01,11312013A,3624 S 7TH ST,Phoenix,AZ,85040,1131
6293,-112.066073,33.366303,6402,4984,10633,7TH ST & EUCLID AVE,Phoenix,1.54E+12,-112.066073,33.366303,7,,,,1356,1,515.706,,AggieReverseGeocoder,,4.01,30045226,602 E SIESTA DR,Phoenix,AZ,85042,7600
6294,-112.065422,33.442031,6403,4985,10608,7TH ST & LINCOLN ST,Phoenix,1.54E+12,-112.065422,33.442031,7,,,,1357,1,1718.7473,,AggieReverseGeocoder,,4.01,11231088,602 E LINCOLN ST,Phoenix,AZ,85004,2536
6295,-112.065207,33.430999,6404,4986,10612,7TH ST & MOHAVE ST,Phoenix,1.54E+12,-112.065207,33.430999,7,,,,1358,1,2109.3526,,AggieReverseGeocoder,,4.01,11240157E,1802 S 7TH ST,Phoenix,AZ,85034,5120
6296,-112.065305,33.432799,6405,4987,10611,7TH ST & PIMA ST,Phoenix,1.54E+12,-112.065305,33.432799,7,,,,1359,1,2093.7478,,AggieReverseGeocoder,,4.01,11240005,1610 S 7TH ST,Phoenix,AZ,85034,5119
6297,-112.064707,33.399198,6406,4988,10622,7TH ST & ROESER RD,Phoenix,1.54E+12,-112.064707,33.399198,7,,,,1360,1,703.1296,,AggieReverseGeocoder,,4.01,11345001,623 E ROESER RD,Phoenix,AZ,85040,8719
6298,-112.06607,33.370203,6407,4989,18274,7TH ST & SOUTH MOUNTAIN AVE,Phoenix,1.54E+12,-112.06607,33.370203,7,,,,1361,1,499.9961,,AggieReverseGeocoder,,4.01,30045006B,601 E SOUTH MOUNTAIN AVE,Phoenix,AZ,85042,7541
6299,-112.064767,33.391804,6408,4990,10624,7TH ST & SOUTHERN AVE,Phoenix,1.54E+12,-112.064767,33.391804,7,,,,1362,1,578.1069,,AggieReverseGeocoder,,4.01,11426034,717 E SOUTHERN AVE,Phoenix,AZ,85040,3142
6300,-112.065108,33.422834,6409,4991,10615,7TH ST & UNIVERSITY DR,Phoenix,1.54E+12,-112.065108,33.422834,7,,,,1363,1,250.0099,,AggieReverseGeocoder,,4.01,11242046,2626 S 7TH ST,Phoenix,AZ,85034,6511
6301,-112.064804,33.415999,6410,4992,10616,7TH ST & VICTORY ST,Phoenix,1.54E+12,-112.064804,33.415999,7,,,,1364,1,718.7537,,AggieReverseGeocoder,,4.01,11310040,3420 S 7TH ST,Phoenix,AZ,85040,1118
6302,-112.065252,33.447995,6411,4993,10216,7TH ST & WASHINGTON ST,Phoenix,1.54E+12,-112.065252,33.447995,1 | 7,,,,1365,1,1468.7488,,AggieReverseGeocoder,,4.01,11230127,601 E WASHINGTON ST,Phoenix,AZ,85004,2311
6303,-112.065207,33.425299,6412,4994,10614,7TH ST & WATKINS ST,Phoenix,1.54E+12,-112.065207,33.425299,7,,,,1366,1,1656.2541,,AggieReverseGeocoder,,4.01,11242050,641 E WATKINS ST,Phoenix,AZ,85004,2935
6304,-112.064706,33.402699,6413,4995,10621,7TH ST & WIER AVE,Phoenix,1.54E+12,-112.064706,33.402699,7,,,,1367,1,828.1303,,AggieReverseGeocoder,,4.01,11336017A,4806 S 7TH ST,Phoenix,AZ,85040,2222
